stamp_sec,stamp_nanosec,gps_latitude,gps_longitude,gps_altitude,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,dvl_linear_x,dvl_linear_y,dvl_linear_z,dvl_angular_x,dvl_angular_y,dvl_angular_z
1783414789,919524362,-33.7252608287702,150.68201810580257,0.09372567478567362,-0.005367487422761591,-0.025045170161754723,-0.22095715825323706,0.9749471081792023,0.5075329358318607,-0.1429714204195455,9.911569164379639,0.0,0.0,0.0,1.0702535703417257,-0.49484315801689105,0.0,0.0,0.0,0.0
1783414790,922524844,-33.725263987397284,150.68202682121418,0.10471024829894304,-0.0039050781132027716,-0.025010585598186447,-0.22002255021937414,0.9751662926741924,0.5387561643550185,-0.09230430373333176,9.925688393202147,0.0,0.0,0.0,0.8038060161387145,-0.35025539469810657,0.0,0.0,0.0,0.0
1783414791,925408250,-33.725267241608776,150.68203542299847,0.19935328606516123,-0.0037566293050053374,-0.02403921596405435,-0.21928750017134224,0.9753568557716206,0.589142782145064,0.06139636033447903,9.82633736277193,0.0,0.0,0.0,0.7942863484270334,-0.36129125895444764,0.0,0.0,0.0,0.0
1783414792,928849901,-33.72527182185739,150.68204633534512,0.3842670740559697,-0.005439580411520669,-0.02259100427385458,-0.2192661466001287,0.9753883403270598,0.5184503315612646,0.16893081881386118,9.645320543839404,0.0,0.0,0.0,1.0068484480083606,-0.5081104561120614,0.0,0.0,0.0,0.0
1783414793,932784610,-33.72527561640798,150.68205497051292,0.46309357415884733,-0.006897000477972544,-0.022035935770055998,-0.21960322085028544,0.9753159869044111,0.43764011677498466,0.11376709214664904,9.539453903943512,0.0,0.0,0.0,0.7962785976155359,-0.4207050618627077,0.0,0.0,0.0,0.0
1783414794,936442651,-33.72527873348189,150.6820624718391,0.4141423273831606,-0.006936726162753605,-0.022833427358330268,-0.219777690955894,0.9752580596864147,0.35803915978197126,-0.07055649718682623,9.599139838327421,0.0,0.0,0.0,0.6925031538767139,-0.34598234352590573,0.0,0.0,0.0,0.0
1783414795,943400524,-33.725282910461196,150.6820737598883,0.18392528407275677,-0.004979051124148409,-0.02486036037321598,-0.2191724097520139,0.9753566662178058,0.3844489358173568,-0.18121786954406194,9.850647752507166,0.0,0.0,0.0,1.0365791875865158,-0.4611784895324341,0.0,0.0,0.0,0.0
1783414796,951543370,-33.72528614303519,150.6820830890527,0.0025454536080360413,-0.0032678404148568205,-0.026166290898637597,-0.21824767434142406,0.9755370823726747,0.4610082151053165,-0.12886695337377221,10.074015636687482,0.0,0.0,0.0,0.8578776111222811,-0.35739970682247746,0.0,0.0,0.0,0.0
1783414797,956189186,-33.72528928788554,150.6820916244267,-0.02917233109474182,-0.0031632365662074067,-0.02601457854403647,-0.21769645888218433,0.9756646388117999,0.5773432385766826,0.0701487451507036,10.121087940656663,0.0,0.0,0.0,0.78429172381727,-0.3474386978127932,0.0,0.0,0.0,0.0
1783414798,963625533,-33.72529380907038,150.68210231167717,0.17977791000157595,-0.005494247501892423,-0.02374223354085733,-0.21822158564782837,0.9755949257495279,0.6095602593055081,0.2442701012241,9.871310907187288,0.0,0.0,0.0,0.9851817427364581,-0.5011015650230564,0.0,0.0,0.0,0.0
1783414799,967548578,-33.7252970047271,150.6821093138521,0.3922506086528301,-0.0071781739736392625,-0.022074929111446807,-0.21914114604863236,0.9754170028411544,0.5726801004696545,0.18367699056219836,9.595417342762936,0.0,0.0,0.0,0.6455988947323441,-0.3542526214310645,0.0,0.0,0.0,0.0
1783414800,972167396,-33.72530067275738,150.6821177102977,0.5505451047793031,-0.007637580800774102,-0.021280414174093397,-0.22024912256045232,0.9751815909580336,0.4415533949649178,-0.057862129196207146,9.396426325530134,0.0,0.0,0.0,0.7734678657373516,-0.4062588525036274,0.0,0.0,0.0,0.0
1783414801,976309272,-33.7253048333213,150.6821288191251,0.44245134852826595,-0.005639265732692565,-0.02271925527480486,-0.22036306081667467,0.9751369932215991,0.34563057199595243,-0.2425154249725118,9.522845824613567,0.0,0.0,0.0,1.024845947082975,-0.4614936149072673,0.0,0.0,0.0,0.0
1783414802,980364922,-33.72530768404394,150.6821373364484,0.20143486745655537,-0.0029775952343097122,-0.025184181873870542,-0.219605452446456,0.9752591123213111,0.35013302579027555,-0.2164689476308192,9.873906375535258,0.0,0.0,0.0,0.7850737093251008,-0.3159260190815217,0.0,0.0,0.0,0.0
1783414803,983090227,-33.7253104079092,150.68214524962949,-0.0058599309995770454,-0.0020984654729619833,-0.026575565755041896,-0.21889477520861675,0.9753842387150959,0.45593302556422416,0.002638369191261123,10.127271141584517,0.0,0.0,0.0,0.7311312998313703,-0.3025889199183775,0.0,0.0,0.0,0.0
1783414804,986442215,-33.72531499385264,150.68215663510836,-0.05575565900653601,-0.00432414791643425,-0.025813786769974856,-0.219159176896043,0.9753379954352439,0.5992804743771378,0.26696446959015707,10.14107302883274,0.0,0.0,0.0,1.0505456732622915,-0.5087629304409833,0.0,0.0,0.0,0.0
1783414805,991234979,-33.72532006436302,150.68216741311758,0.22958240378648043,-0.00793317848974348,-0.022879816401426764,-0.22095509412183714,0.9749832947605293,0.6309777366668132,0.2421475615181528,9.733785930812504,0.0,0.0,0.0,0.992872439665069,-0.5616033753172975,0.0,0.0,0.0,0.0
1783414806,994831660,-33.725324825823925,150.682178101623,0.5172035852447152,-0.008184898917411448,-0.02129254252905718,-0.2228661814586696,0.9745821156908182,0.4839997127060258,-0.10526177208268242,9.401210912698689,0.0,0.0,0.0,0.9863983569183298,-0.5283220175404117,0.0,0.0,0.0,0.0
1783414807,997876443,-33.72532888011726,150.6821893052753,0.4826065618544817,-0.004577007059362524,-0.02275444881956653,-0.22352099129354056,0.9744227278324583,0.36453774245753784,-0.3196037908396373,9.52319708933749,0.0,0.0,0.0,1.03248924457718,-0.44922530345699657,0.0,0.0,0.0,0.0
1783414809,1847872,-33.72533273819469,150.68220098683628,0.18828141689300537,-0.0014577675305450035,-0.025462321155084025,-0.22254594133682348,0.9745885537547264,0.3574606160376162,-0.12569416884795148,9.919132807054408,0.0,0.0,0.0,1.0781033492062442,-0.4281082360949966,0.0,0.0,0.0,0.0
1783414810,4940633,-33.725337183855274,150.6822124916506,-0.019356110133230686,-0.0028503318049899317,-0.026213220567133558,-0.2214487554229726,0.9748154653049554,0.5029893994961431,0.2525207020195754,10.153650786930982,0.0,0.0,0.0,1.0628644342211442,-0.4938075119250428,0.0,0.0,0.0,0.0
1783414811,7657276,-33.72534023347147,150.68221910299698,0.008880004286766052,-0.005773611698431427,-0.02511755986236378,-0.22142074638144843,0.97483774376375,0.5703021952892757,0.361119458950965,10.038570493402496,0.0,0.0,0.0,0.6104483756327574,-0.33855352951854,0.0,0.0,0.0,0.0
1783414812,12529294,-33.72534339504548,150.682225542595,0.13927074056118727,-0.008023122070190717,-0.02374569958046375,-0.22190882593567077,0.9747452201655228,0.6027510411045848,0.28708780372222364,9.854112515473224,0.0,0.0,0.0,0.59329561093802,-0.3502183183540671,0.0,0.0,0.0,0.0
1783414813,18212772,-33.725346456496126,150.68223199334616,0.3045336762443185,-0.009184429538619922,-0.022329468741318702,-0.22267661722033788,0.974593333253972,0.5640609209197397,0.06427213977753465,9.61064802742549,0.0,0.0,0.0,0.5938671500751344,-0.33886709968148915,0.0,0.0,0.0,0.0
1783414814,21745562,-33.72535003886326,150.68224068707065,0.4427980361506343,-0.008221129267036486,-0.02195608535942742,-0.22289352900316908,0.9745608334412879,0.5056830516313908,-0.16981682762210426,9.495754290663344,0.0,0.0,0.0,0.8021732881975328,-0.39742533097475896,0.0,0.0,0.0,0.0
1783414815,24703471,-33.72535239844639,150.68224747867495,0.4338226690888405,-0.00545496736525386,-0.022672317374033413,-0.22233676484169507,0.974691013786248,0.4255848477794878,-0.30676865708126855,9.549923832471723,0.0,0.0,0.0,0.6269377799856388,-0.26188491177235096,0.0,0.0,0.0,0.0
1783414816,28040065,-33.72535476305454,150.68225485757475,0.33229907881468534,-0.002109390226535605,-0.02435724949949125,-0.2209471065742858,0.9749793079681962,0.3858642017689631,-0.2602854231171152,9.78731778109447,0.0,0.0,0.0,0.680779557184972,-0.26229934398826915,0.0,0.0,0.0,0.0
1783414817,33456946,-33.72535867268484,150.68226619188724,0.13824370224028826,-0.0013802404447767454,-0.025560470642016716,-0.2198307828702092,0.9752021247821111,0.4671032611630748,0.06467201937155936,9.996236236118321,0.0,0.0,0.0,1.0439423284644285,-0.4329523946264638,0.0,0.0,0.0,0.0
1783414818,37837481,-33.72536240054901,150.6822750332719,0.09150837175548077,-0.00386295866029507,-0.025193105162503115,-0.21998254032535489,0.9751707886081615,0.5144019134492719,0.3101925559715321,10.00769433703752,0.0,0.0,0.0,0.8150491082879578,-0.4131870476023434,0.0,0.0,0.0,0.0
1783414819,45343201,-33.72536655618323,150.68228369554626,0.17937119491398335,-0.007482693136397257,-0.02376550338787054,-0.22149561168166898,0.9748430151352119,0.5349130319489811,0.30469342965215324,9.817193525557848,0.0,0.0,0.0,0.7960363602231006,-0.45915721563823636,0.0,0.0,0.0,0.0
1783414820,48286446,-33.72537154267308,150.6822944909787,0.3293420672416687,-0.008947713073360414,-0.022611115549662098,-0.22361855934070357,0.9743733451828128,0.5064278445878404,-0.010896463631702075,9.61974378034392,0.0,0.0,0.0,0.9965886965255288,-0.5534698669209284,0.0,0.0,0.0,0.0
1783414821,51183846,-33.72537438664097,150.6823017486739,0.3524013562127948,-0.00706521351374466,-0.022926108030747915,-0.22455843757738725,0.974165275731675,0.4612574404499912,-0.2428897705433638,9.621536968202834,0.0,0.0,0.0,0.6700097264656165,-0.3156677397370836,0.0,0.0,0.0,0.0
1783414822,54711582,-33.72537738941096,150.68231051140543,0.285963274538517,-0.0036223833798659805,-0.024228701302160136,-0.22400991174099952,0.9742789168475573,0.4269257893155227,-0.28725670776771345,9.767922639992568,0.0,0.0,0.0,0.8084880965450401,-0.333103594217171,0.0,0.0,0.0,0.0
1783414823,58612336,-33.72538136370669,150.6823221310132,0.16000872664153576,-0.001762777106236083,-0.025275183572983768,-0.22225684787910155,0.9746588897060713,0.47897530965529367,-0.032530675549758116,9.939797498421042,0.0,0.0,0.0,1.0714326343474232,-0.440612396048407,0.0,0.0,0.0,0.0
1783414824,62618628,-33.72538517244735,150.6823315793965,0.14932508300989866,-0.0033078561998975747,-0.02488782987759786,-0.2210525147098328,0.9749386851242511,0.5361484817040488,0.23596324620701115,9.943701491182852,0.0,0.0,0.0,0.8715007266906131,-0.4223911221172538,0.0,0.0,0.0,0.0
1783414825,66596057,-33.7253881869845,150.6823381624949,0.21332730911672115,-0.005921002383510533,-0.023807306830363376,-0.2209878023348525,0.9749679713157102,0.5345255451389979,0.2965324698525519,9.796189193886615,0.0,0.0,0.0,0.6065694476857997,-0.33395961765240956,0.0,0.0,0.0,0.0
1783414826,71673929,-33.72539340922462,150.6823493711015,0.34928456507623196,-0.008198790681396725,-0.02263314751513158,-0.22206561822486726,0.9747345185574011,0.49780675884888104,0.08094557927582928,9.625878371848826,0.0,0.0,0.0,1.0333939702573927,-0.5788876195077094,0.0,0.0,0.0,0.0
1783414827,79379038,-33.725396598833335,150.68235703901874,0.36189959198236465,-0.007691577056795313,-0.022765197444027274,-0.2228172509608186,0.974564034890462,0.4470885114514941,-0.12172090089247056,9.60842407661517,0.0,0.0,0.0,0.7040987943820425,-0.3521411045642832,0.0,0.0,0.0,0.0
1783414828,83821793,-33.72539991438326,150.68236613163043,0.27259224839508533,-0.004956391959434287,-0.024102331151633016,-0.2228818862973189,0.9745348513892925,0.41005505408270665,-0.23725012621187916,9.774705047648629,0.0,0.0,0.0,0.8386456487552024,-0.36767877012121536,0.0,0.0,0.0,0.0
1783414829,88805951,-33.725403327544825,150.6823759837868,0.1398501517251134,-0.0030994619263096036,-0.025180931594467916,-0.2220933533909325,0.9746952633512551,0.44861325726956913,-0.10618204181544677,9.931736513502978,0.0,0.0,0.0,0.9075062509494154,-0.3780056609991925,0.0,0.0,0.0,0.0
1783414830,92836937,-33.72540691499193,150.6823854763138,0.09451040159910917,-0.003361592427888519,-0.0252166316976674,-0.221183003644809,0.9749004564984228,0.521179803545551,0.11984561918762013,9.983928645822953,0.0,0.0,0.0,0.8754906626028632,-0.3978123967646365,0.0,0.0,0.0,0.0
1783414831,99909194,-33.725411279911555,150.68239559323536,0.19651048816740513,-0.0053896849843212465,-0.024063301425010234,-0.22103872017345005,0.974953226059785,0.5376528177059274,0.21792332016021934,9.837288269132197,0.0,0.0,0.0,0.9287196495683765,-0.48176542907167447,0.0,0.0,0.0,0.0
1783414832,104312505,-33.72541518301529,150.68240426716116,0.3374825781211257,-0.006971137364342737,-0.022865832823172682,-0.22145380339427334,0.9748778230605929,0.5024595065318244,0.10412673444916397,9.653416183684605,0.0,0.0,0.0,0.800801483472191,-0.43325380876114017,0.0,0.0,0.0,0.0
1783414833,106990134,-33.72541817036322,150.68241130586145,0.4020235054194927,-0.006919819224846307,-0.02256631276474236,-0.22187324708511943,0.974789792651731,0.466391384635163,-0.03829309203701553,9.571673032737,0.0,0.0,0.0,0.6499454939484288,-0.3316602313062891,0.0,0.0,0.0,0.0
1783414834,110171026,-33.72542244453749,150.6824225190825,0.340684836730361,-0.005212865179026685,-0.023453059881162107,-0.22185598499596101,0.9747834128360555,0.4100630505820001,-0.13965124583770186,9.697561781447002,0.0,0.0,0.0,1.0338712633753777,-0.47381786896544414,0.0,0.0,0.0,0.0
1783414835,113643807,-33.72542557479687,150.68243116646187,0.2115142997354269,-0.00395523083801521,-0.024546001305618157,-0.22143385582543526,0.9748583986729574,0.4316414423740434,-0.0870261124533196,9.851016833225225,0.0,0.0,0.0,0.798474237705376,-0.34752003801039194,0.0,0.0,0.0,0.0
1783414836,118075415,-33.72542905451291,150.6824402851466,0.10579122323542833,-0.004064336929061628,-0.02513285458131507,-0.22100434336411004,0.9749404602334032,0.4759592847256724,0.06012324482300918,9.976571280316252,0.0,0.0,0.0,0.8407567491596118,-0.3857492535866168,0.0,0.0,0.0,0.0
1783414837,121058452,-33.725433748687934,150.68245145197372,0.12511656805872917,-0.005569956519347469,-0.024628384204121487,-0.22103245279425818,0.9749395227846807,0.5467437276470852,0.14446442222824757,9.924419452143864,0.0,0.0,0.0,1.030712626982166,-0.5209430061304067,0.0,0.0,0.0,0.0
1783414838,124461773,-33.725436955560966,150.68245885438537,0.21534225158393383,-0.006546437640686239,-0.02376181853048231,-0.22135735579177376,0.9748812446504523,0.5152987767416062,0.07580194971819103,9.764492060233843,0.0,0.0,0.0,0.682510231326877,-0.3555010007755463,0.0,0.0,0.0,0.0
1783414839,128100386,-33.72544027978946,150.6824668977773,0.314460682682693,-0.006209025541172869,-0.023189751488665304,-0.22161691336053377,0.9748382569125366,0.4896199086309127,-0.07544024009981688,9.657717185438617,0.0,0.0,0.0,0.7426700484937322,-0.36903764984038273,0.0,0.0,0.0,0.0
1783414840,130947759,-33.725444529551226,150.6824780989104,0.3556963047012687,-0.004602522618215307,-0.02332827575356851,-0.22149830633944037,0.974870816377572,0.4539250184932973,-0.11877147411612143,9.67328949127532,0.0,0.0,0.0,1.0333289975496456,-0.4713726417003736,0.0,0.0,0.0,0.0
1783414841,133833531,-33.72544788149434,150.6824871318387,0.30373450089246035,-0.0037456906323765637,-0.02378247289459525,-0.2212232577537452,0.9749259633497943,0.4362707079914373,-0.06853617454521362,9.765559661361634,0.0,0.0,0.0,0.8336762213908935,-0.3719534738568155,0.0,0.0,0.0,0.0
1783414842,136641106,-33.72545143905009,150.68249610519,0.23173875734210014,-0.0044588041333531205,-0.02416209245392202,-0.22111685370894607,0.9749377669163325,0.45640348368047196,0.08401666205148123,9.862171468108018,0.0,0.0,0.0,0.8288391458398732,-0.3950848966143828,0.0,0.0,0.0,0.0
1783414843,139649775,-33.72545620885985,150.6825071853038,0.18773394543677568,-0.006522412214500879,-0.02405961767392041,-0.22157995680992057,0.9748235305307329,0.5003463864226003,0.12383290406461961,9.830961141956283,0.0,0.0,0.0,1.0234606749406556,-0.5297258020233649,0.0,0.0,0.0,0.0
1783414844,143543654,-33.72546093530065,150.68251829991934,0.19528637826442719,-0.006948992062482015,-0.024004637520964392,-0.22210035816270263,0.9747035035285355,0.49088260907672066,-0.041366653824223304,9.789675023964598,0.0,0.0,0.0,1.025077983060336,-0.5241068213104196,0.0,0.0,0.0,0.0
1783414845,146897141,-33.7254652482579,150.68252963317073,0.20848882663995028,-0.004937098246550813,-0.024306564570734546,-0.2220710425225816,0.9747149675944278,0.48252278371823093,-0.17765139536371188,9.802943132007348,0.0,0.0,0.0,1.0456607691799613,-0.47844781333831105,0.0,0.0,0.0,0.0
1783414846,150716411,-33.7254693599653,150.68254102723617,0.22969917301088572,-0.003046211903363213,-0.024367309641709578,-0.22152391376111336,0.9748456854527406,0.5090608172920712,-0.05256948971250178,9.856741770502355,0.0,0.0,0.0,1.050923818853629,-0.4559716663891546,0.0,0.0,0.0,0.0
1783414847,154128412,-33.72547227943854,150.6825485445526,0.2660448048263788,-0.003377357677987439,-0.023932355730735204,-0.22128165104784248,0.9749103890685714,0.5038912604942083,0.10798131068765196,9.830209865664974,0.0,0.0,0.0,0.6931354731604218,-0.3236554484262982,0.0,0.0,0.0,0.0
1783414848,157650133,-33.72547517566287,150.6825553322161,0.3131627608090639,-0.004758779066309549,-0.023330907103614736,-0.2214436588397233,0.9748824179126407,0.48939200733617977,0.1910078760346305,9.76135971560131,0.0,0.0,0.0,0.6262855105593936,-0.32129752887268914,0.0,0.0,0.0,0.0
1783414849,164009349,-33.72547813319065,150.68256186007727,0.3517488520592451,-0.0064393766520583805,-0.02282584675567951,-0.2219290824334518,0.9747743315857601,0.46263767333581035,0.20462858027576256,9.690469573460067,0.0,0.0,0.0,0.600990152643667,-0.3273771836066223,0.0,0.0,0.0,0.0
1783414850,169461949,-33.72548157552718,150.68256950992256,0.3516114680096507,-0.0077393419516696696,-0.02270836959589211,-0.2225002452894613,0.9746374061067947,0.43459544613757256,0.08909726320455086,9.639863256068523,0.0,0.0,0.0,0.704474494151711,-0.3811439909156466,0.0,0.0,0.0,0.0
1783414851,174869981,-33.72548523494058,150.68257845465482,0.26606127340346575,-0.007189493950334534,-0.023682126026062674,-0.22262631311723596,0.9745896535421718,0.4279687557397729,-0.14451461027765614,9.722145865378073,0.0,0.0,0.0,0.8230944870483452,-0.40487126051514216,0.0,0.0,0.0,0.0
1783414852,178843453,-33.72548855477806,150.68258770473602,0.12938296794891357,-0.00459233076397967,-0.02518620226789402,-0.2217592153749461,0.9747653133497124,0.43698304724010234,-0.23984324810383306,9.910823077559233,0.0,0.0,0.0,0.8514563516552106,-0.3674149275241097,0.0,0.0,0.0,0.0
1783414853,183915079,-33.72549234650405,150.68259870531378,0.04137915279716253,-0.002430210267134733,-0.025856803000915404,-0.22038974634366965,0.97506608982325,0.536504347606213,-0.06042213995559958,10.039189964069536,0.0,0.0,0.0,1.0159940889870207,-0.42105202473759795,0.0,0.0,0.0,0.0
